iter	MultiClass
235	0.05773050591
236	0.05764332281
237	0.05758120199
238	0.05750337452
239	0.05736682743
240	0.05691595655
241	0.05684110788
242	0.05676130922
243	0.05579228503
244	0.05571473444
245	0.05562993755
246	0.05556478315
247	0.05536026393
248	0.05530588174
249	0.0552724184
250	0.05521386671
251	0.05516041272
252	0.05500759846
253	0.05496847293
254	0.05482564068
255	0.05479239576
256	0.05475411545
257	0.0546738091
258	0.05462937781
259	0.05455100577
260	0.05448227133
261	0.05446921026
262	0.05440262277
263	0.05429738072
264	0.05428157628
265	0.05423646086
266	0.05413442839
267	0.05381831869
268	0.05377365715
269	0.05371054905
270	0.05363477443
271	0.05352363664
272	0.05344968231
273	0.05338452132
274	0.05332762214
275	0.05331036224
276	0.05328697663
277	0.05326416304
278	0.0532070354
279	0.05318055098
280	0.05313340769
281	0.05305239163
282	0.05296931721
283	0.05290671791
284	0.05278736067
285	0.05267324666
286	0.05258715464
287	0.05253620496
288	0.05246393777
289	0.05234307103
290	0.05217657004
291	0.05210720332
292	0.05206604329
293	0.05202644304
294	0.05200113203
295	0.05188507708
296	0.05187198242
297	0.05182696616
298	0.05179372371
299	0.05173774348
300	0.05144551475
301	0.05137967283
302	0.05129841458
303	0.05125826174
304	0.05119244299
305	0.05111624551
306	0.05110111694
307	0.05105052851
308	0.05079852614
309	0.05068092313
310	0.05063080441
311	0.05057461529
312	0.05046513947
313	0.05041729919
314	0.05033040355
315	0.05027284893
316	0.05022076417
317	0.05015933334
318	0.05009690761
319	0.05006387046
320	0.05004765962
321	0.04989645638
322	0.04982408292
323	0.04975854295
324	0.04968258996
325	0.04960864642
326	0.04951381742
327	0.04935431245
328	0.04931329288
329	0.04928955418
330	0.04921401472
331	0.04916382171
332	0.04911264365
333	0.04901499558
334	0.0489498482
335	0.04889660073
336	0.04885941326
337	0.0477997183
338	0.04773837279
339	0.04768013835
340	0.04759847787
341	0.04756758952
342	0.04746020655
343	0.04744038983
344	0.04740553562
345	0.04735709998
346	0.04731078214
347	0.04723557031
348	0.0472015457
349	0.04716502559
350	0.04710533784
351	0.04704470007
352	0.04700625814
353	0.04694805604
354	0.04670207432
355	0.04666301738
356	0.04661665725
357	0.04658729883
358	0.04655169912
359	0.04628941831
360	0.0462427222
361	0.04622687423
362	0.04614464862
363	0.04605685481
364	0.04597817316
365	0.04590300285
366	0.04580684297
367	0.04576151001
368	0.04569984088
369	0.04562345267
370	0.04556191252
371	0.04553676531
372	0.04548127581
373	0.04544473475
374	0.04537238561
375	0.04531019697
376	0.04527842968
377	0.04526235768
378	0.04522967606
379	0.04516371352
380	0.04511072699
381	0.04506051524
382	0.04498528609
383	0.0449612314
384	0.044935734
385	0.04484933652
386	0.04477477231
387	0.04474625412
388	0.04470410934
389	0.04466749193
390	0.04459976198
391	0.04454919392
392	0.04449268295
393	0.04446721546
394	0.04443144064
395	0.04439630199
396	0.04438279173
397	0.04380281524
398	0.04376499669
399	0.04368702817
400	0.04367067144
401	0.04332472962
402	0.04323216991
403	0.04317659366
404	0.04316041813
405	0.04310393521
406	0.04308739586
407	0.0430514932
408	0.04301024464
409	0.04298123967
410	0.04294866713
411	0.04290063953
412	0.0428261202
413	0.04278577689
414	0.04274325321
415	0.04270985457
416	0.04266379882
417	0.0426148192
418	0.04259240525
419	0.04254677979
420	0.04251858766
421	0.04248568676
422	0.0424678114
423	0.04243781883
424	0.04241151623
425	0.0423831113
426	0.04237084484
427	0.04235687404
428	0.04229220811
429	0.04227162436
430	0.04224965159
431	0.04219757081
432	0.04214729111
433	0.04208950289
434	0.04205643406
435	0.04197201025
436	0.04195419752
437	0.04193984133
438	0.0418956991
439	0.04187920187
440	0.04185239161
441	0.04178895114
442	0.04134967545
443	0.04124380666
444	0.0412100068
445	0.04107930234
446	0.04104472586
447	0.0410206601
448	0.04096486477
449	0.04090281572
450	0.0408732563
451	0.04083454685
452	0.04080191511
453	0.04077558584
454	0.04077028769
455	0.0407491689
456	0.04068615516
457	0.04064314436
458	0.04061706714
459	0.04054336847
460	0.04051879747
461	0.04048338263
462	0.04041526243
463	0.04040353915
464	0.04036812088
465	0.04029449673
466	0.04025984641
467	0.04024578925
468	0.04020494698
469	0.04017976999
470	0.04016548158
471	0.04014662613
472	0.04011948253
473	0.0401102562
474	0.04002674691
475	0.03999009235
476	0.03995652078
477	0.03991173431
478	0.0398614615
479	0.03983470625
480	0.03981710709
481	0.03977576222
482	0.03974571927
483	0.03972283767
484	0.0396592555
485	0.03963366431
486	0.03960499973
487	0.03959239259
488	0.03951814509
489	0.03946478321
490	0.03944946251
491	0.03942908982
492	0.03940933136
493	0.03939239376
494	0.03935284248
495	0.03905598126
496	0.03901745695
497	0.03855029012
498	0.03852407723
499	0.03850550879
500	0.03846732716
501	0.03831127217
502	0.03826482315
503	0.03822433733
504	0.03819107775
505	0.03816521479
506	0.03797350243
507	0.03794241043
508	0.03792850776
509	0.03789159641
510	0.03787423569
511	0.03783115723
512	0.03779581364
513	0.03777746026
514	0.03774151371
515	0.03772013363
516	0.03765971887
517	0.03760154247
518	0.03750063308
519	0.03733216124
520	0.03729661487
521	0.03712220252
522	0.03708295231
523	0.03706742361
524	0.03700850678
525	0.03699398274
526	0.03697502187
527	0.03694746044
528	0.03691793838
529	0.03687661262
530	0.03684891802
531	0.0368304387
532	0.0367964098
533	0.03677673721
534	0.03675549056
535	0.03674584487
536	0.03670579182
537	0.03666715745
538	0.0366555173
539	0.03657472412
540	0.03655476731
541	0.03653327935
542	0.03652065658
543	0.03650555724
544	0.03649478186
545	0.03642891484
546	0.03642221435
547	0.03638466695
548	0.03637398167
549	0.03632438526
550	0.03629722531
551	0.03606332844
552	0.03599828986
553	0.0359724079
554	0.03560980891
555	0.0355982173
556	0.03558001268
557	0.03556014327
558	0.03552428205
559	0.03551521086
560	0.03547826873
561	0.03540066009
562	0.03537696579
563	0.03533442423
564	0.03532527007
565	0.03530662427
566	0.03524557183
567	0.03520137766
568	0.0351446685
569	0.03512169524
570	0.0350915157
571	0.03507879713
572	0.03504508145
573	0.03503574592
574	0.03501546623
575	0.03497821796
576	0.03496219719
577	0.03494706153
578	0.03492233816
579	0.03490431031
580	0.03486494631
581	0.03486061052
582	0.03468924733
583	0.03466816934
584	0.03464111884
585	0.0346239133
586	0.03461331866
587	0.03457946983
588	0.03437192462
589	0.03435356102
590	0.0343183876
591	0.03429261545
592	0.03370010063
593	0.03367282133
594	0.0336375568
595	0.03359356199
596	0.03357006723
597	0.03354950611
598	0.03351907076
599	0.03348204235
600	0.03347555689
601	0.03345006597
602	0.03342524163
603	0.03338472374
604	0.03335000646
605	0.03333235556
606	0.03329299739
607	0.03326391963
608	0.03324876897
609	0.03322808009
610	0.03321160181
611	0.03318019107
612	0.03317509896
613	0.03315065524
614	0.03313378473
615	0.03310836438
616	0.03308343454
617	0.03306676804
618	0.0330461155
619	0.03301340172
620	0.03299159342
621	0.03296119447
622	0.03292808119
623	0.03290741933
624	0.03271431676
625	0.03270101394
626	0.03267828777
627	0.03264023482
628	0.03262633265
629	0.03261846076
630	0.03259026957
631	0.03256685604
632	0.03253519179
633	0.03251394027
634	0.03249716285
635	0.03249107685
636	0.03247586627
637	0.03245966308
638	0.03243266672
639	0.03239197818
640	0.0323696358
641	0.03236263285
642	0.03235736637
643	0.03234311544
644	0.03230844984
645	0.03229134695
646	0.03226093917
647	0.03225118985
648	0.03222493114
649	0.03207459517
650	0.03206223501
651	0.03205194522
652	0.03203610002
653	0.03202205442
654	0.03200721934
655	0.0319768946
656	0.03195351762
657	0.03191852266
658	0.03191070653
659	0.03190431245
660	0.03187831027
661	0.03186295746
662	0.03185158703
663	0.03152912695
664	0.0315101776
665	0.03149123385
666	0.03147349744
667	0.03142892893
668	0.03139798536
669	0.03138279952
670	0.03136716117
671	0.03133757308
672	0.03132460464
673	0.03130450208
674	0.03126141762
675	0.03123192769
676	0.03122029817
677	0.03119947685
678	0.03118232221
679	0.0311761767
680	0.03115378858
681	0.0311422298
682	0.03111963541
683	0.03109175954
684	0.03107468837
685	0.03104881547
686	0.03103751935
687	0.03102266584
688	0.03098664677
689	0.03096509986
690	0.03093940642
691	0.03091485373
692	0.03090723376
693	0.03089941208
694	0.03084123743
695	0.03081930213
696	0.03078069823
697	0.03074007845
698	0.03070240977
699	0.03069141359
700	0.03067301736
701	0.03066350745
702	0.03062905625
703	0.0306085685
704	0.03058741767
705	0.03055496632
706	0.03054439221
707	0.03053133408
708	0.03052037954
709	0.03048182932
710	0.03046933325
711	0.03045645977
712	0.03044371302
713	0.03042890288
714	0.03041163842
715	0.0303883739
716	0.03035901431
717	0.03033423132
718	0.03031872354
719	0.03029756966
720	0.03028076649
721	0.030240604
722	0.0302128557
723	0.03007788288
724	0.03004193789
725	0.0300234447
726	0.03001764459
727	0.0299965274
728	0.02998640489
729	0.0299570833
730	0.02994480263
731	0.02989958588
732	0.02988036261
733	0.0298624481
734	0.02983818028
735	0.02981612021
736	0.02977998238
737	0.02976494412
738	0.0297491364
739	0.02971539309
740	0.02967490434
741	0.02966476042
742	0.02964786577
743	0.02962509225
744	0.0296208573
745	0.02961555163
746	0.02958448313
747	0.02955975861
748	0.02955341857
749	0.02954629984
750	0.02952708442
751	0.02950961813
752	0.02950006379
753	0.02947801226
754	0.02944763158
755	0.02941037402
756	0.0293972839
757	0.02938626877
758	0.02936577977
759	0.02934428189
760	0.02931269847
761	0.02930049397
762	0.02928826388
763	0.02926251904
764	0.02925273971
765	0.02924602009
766	0.02922628543
767	0.02920221167
768	0.02918814333
769	0.02917838115
770	0.02916061741
771	0.02913928437
772	0.02912371153
773	0.0290940438
774	0.02907454658
775	0.02905364079
776	0.02903735677
777	0.02902989952
778	0.02902156178
779	0.02900219963
780	0.02898557034
781	0.02896552245
782	0.02895407895
783	0.0289391154
784	0.02891997492
785	0.02891361614
786	0.02888536995
787	0.02886793631
788	0.02886305496
789	0.02882771809
790	0.02880506532
791	0.02878455104
792	0.02877281783
793	0.02875652321
794	0.02874912479
795	0.02874146177
796	0.02872381954
797	0.02871794855
798	0.02870254952
799	0.02868807669
800	0.02866874338
801	0.02865533447
802	0.02863783998
803	0.02861793375
804	0.02860206258
805	0.02858722559
806	0.02857186275
807	0.02853437571
808	0.02852533515
809	0.0285015404
810	0.02848474055
811	0.02846896691
812	0.02844670426
813	0.02837523305
814	0.02836075587
815	0.02834050454
816	0.02830860328
817	0.02829604948
818	0.02827140848
819	0.02824635823
820	0.02823268699
821	0.02821502092
822	0.02820463923
823	0.02819084986
824	0.02817871992
825	0.02816918667
826	0.02814996116
827	0.02812691588
828	0.02810167364
829	0.02808135253
830	0.0280641976
831	0.0280446307
832	0.02802400484
833	0.02800798517
834	0.02800316331
835	0.02798180848
836	0.02797681501
837	0.02795532858
838	0.02794363724
839	0.02792429498
840	0.02790144138
841	0.02788989401
842	0.02788302236
843	0.02785068952
844	0.02783506329
845	0.02779343446
846	0.02777344064
847	0.02776658551
848	0.02775232626
849	0.02773672453
850	0.02772089017
851	0.02770166136
852	0.02769171842
853	0.02767249488
854	0.02765565447
855	0.02764515793
856	0.02760601129
857	0.02758919806
858	0.02757739664
859	0.02755163412
860	0.02754865252
861	0.02754418104
862	0.02753129165
863	0.02751927868
864	0.02751030095
865	0.02749946791
866	0.0274802568
867	0.02746521321
868	0.02745592195
869	0.02743172375
870	0.02741586618
871	0.02737334985
872	0.02736160833
873	0.02732563072
874	0.02686709876
875	0.02685324008
876	0.02682261602
877	0.02680546861
878	0.02679466573
879	0.02677699075
880	0.02676137189
881	0.02673555502
882	0.0267228733
883	0.02671730732
884	0.02667379347
885	0.02666620475
886	0.02665341113
887	0.02663953678
888	0.02661898599
889	0.02660849935
890	0.02658811143
891	0.0265787827
892	0.02655529298
893	0.02654576114
894	0.02654080082
895	0.02652311546
896	0.02651525939
897	0.02648006844
898	0.0264672377
899	0.02644985285
900	0.02643819402
901	0.026416857
902	0.02640975664
903	0.02640268237
904	0.02638938056
905	0.02637017037
906	0.02635932201
907	0.0263540158
908	0.02634413488
909	0.02632792879
910	0.02622915835
911	0.02621580872
912	0.02620584777
913	0.02618029956
914	0.02615505998
915	0.02614192402
916	0.02612733902
917	0.026121354
918	0.02610011549
919	0.02609237914
920	0.02608600705
921	0.02607326624
922	0.02605591529
923	0.02604560716
924	0.02603655073
925	0.02602616912
926	0.02601168038
927	0.02600741756
928	0.02600343198
929	0.0259903288
930	0.02590205551
931	0.02589159233
932	0.0258733155
933	0.02586432274
934	0.02585396013
935	0.02583209831
936	0.02581457537
937	0.02579800221
938	0.02577450851
939	0.02576702791
940	0.02576020145
941	0.02575244678
942	0.02574129153
943	0.02572848075
944	0.02571360573
945	0.02569684693
946	0.02569066297
947	0.02566906208
948	0.02564482058
949	0.02564108083
950	0.02563065688
951	0.02559739379
952	0.02558720717
953	0.02557691324
954	0.02556014615
955	0.0255467684
956	0.02553585272
957	0.02552549524
958	0.02551002409
959	0.02549987454
960	0.0254858851
961	0.02547792167
962	0.02545607456
963	0.02545153768
964	0.02543914973
965	0.02542435114
966	0.0254069958
967	0.0254046046
968	0.02539483697
969	0.02538959935
970	0.02537603462
971	0.02536764858
972	0.02525680239
973	0.02524881105
974	0.02523224411
975	0.02521009803
976	0.0251933989
977	0.02518423957
978	0.02517685395
979	0.02516669062
980	0.02515387412
981	0.02514205781
982	0.02513263846
983	0.02512135339
984	0.02510611352
985	0.02508780176
986	0.02506527856
987	0.02505314038
988	0.02504159317
989	0.02503421371
990	0.0250252582
991	0.0250188545
992	0.02500361895
993	0.02499452282
994	0.0249859599
995	0.02497378567
996	0.02496160334
997	0.02495499666
998	0.02493563731
999	0.02492173444
